,POLIS_ID,LOSS_ID,DTP_DT,CLAIM_DT,PAY_ID,PAY_AMT,PAY_DT,DAMAGE_TYPE,IS_ALCHO_DMG,IS_DISAPPEAR,EURO_PROTOCOL,CREATE_DT,START_DT,END_DT,PREMIUM,DISSOLUTION_DT,VIN,CAR_ISSUE,CAR_DIAG_DT,PERS_POLIS_OWN,PERS_CAR_OWN,KLADR_CODE,MULTIDRIVE_FLG,BONUS_MALUS,CAR_ENG_PWR,TRAILER_FLG,CAR_WEIGHT,CAR_SEATS_CNT,USE_PURPOSE_FLG,REG_COUNTRY_FLG,START1,END1,START2,END2,START3,END3,hash_vin,PAY_AMT_sum,DRIVER_COUNT,MIN_DRIVER_AGE,MIN_DRIVER_EXP
2450,58414,5033,15.10.2019,16.10.2019,6020,30027.23,04.02.2020,1,0,0,1,2019-03-11 00:00:00,2019-03-11 00:00:00,2020-03-10 00:00:00,3791.24,,f62e58b14459c6305d33bd4ff2b5cd591813921cf18b2ece24af1632c8000b69,2008.0,,4B6F3D133AD68AE53AF7B0243CF83DA5A9CBDE67F45ECA2AD8CB1C8DD115AE65,4B6F3D133AD68AE53AF7B0243CF83DA5A9CBDE67F45ECA2AD8CB1C8DD115AE65,59000001.0,1,0.5,75.0,0,,,1,1,2019-03-11 00:00:00,2020-03-10 00:00:00,,,,,f62e58b14459c6305d33bd4ff2b5cd591813921cf18b2ece24af1632c8000b69,30027.23,1.0,78.0,29.0
2451,13910,1236,15.10.2019,22.10.2019,1512,59031.37,15.01.2020,1,0,0,1,2018-11-22 00:00:00,2018-11-24 00:00:00,2019-11-23 00:00:00,5188.68,,a9fed433a38264c858c1ce1b9ec1ed2490f94f133df7abd9f89d1d2e208446d4,2011.0,2019-11-23 00:00:00,C8C673B3F9FE941A853A206C084E72F88E53D6D0D4E5A545563A4BDB37031B58,1B99458894EDEE85140601D0D1DF91C376ED72CE76B7BE2ECA45A49E9D1E576C,74000001.0,1,0.5,102.0,0,,,1,1,2018-11-24 00:00:00,2019-11-23 00:00:00,,,,,a9fed433a38264c858c1ce1b9ec1ed2490f94f133df7abd9f89d1d2e208446d4,59031.37,1.0,42.0,18.0
2452,42660,691,15.10.2019,17.10.2019,845,59920.05,14.11.2019,1,0,0,1,2019-02-04 00:00:00,2019-02-04 00:00:00,2020-02-03 00:00:00,11859.02,,5e89ea71c1c09b2d5c059cfe370e5b0e81e432704afb699efbdd332972e6e068,2014.0,,136EF26349D2EB225F69066E97A2ED34005A3D6F0190A4071577340E6B237F44,136EF26349D2EB225F69066E97A2ED34005A3D6F0190A4071577340E6B237F44,59008000.0,0,1.0,131.0,0,,,1,1,2019-02-04 00:00:00,2020-02-03 00:00:00,,,,,5e89ea71c1c09b2d5c059cfe370e5b0e81e432704afb699efbdd332972e6e068,59920.05,,,
2453,39183,2829,15.10.2019,24.10.2019,3405,72765.3,21.02.2020,1,0,0,0,2019-05-05 00:00:00,2019-05-09 00:00:00,2020-05-08 00:00:00,3478.89,,a6bc1796072c22d43a742e262dbeaeb41fcbc60af242966ced1ae7844575b8d3,2002.0,,F028DF26BE6232715B57E58536891B5375F868BD17CFD0F2927C10B3B1D70D09,F028DF26BE6232715B57E58536891B5375F868BD17CFD0F2927C10B3B1D70D09,36002000.0,1,1.0,86.0,-1,,,1,1,2019-05-09 00:00:00,2020-05-08 00:00:00,,,,,a6bc1796072c22d43a742e262dbeaeb41fcbc60af242966ced1ae7844575b8d3,83689.81,1.0,31.0,13.0
2454,56864,169,15.10.2020,26.10.2020,187,18946.62,09.11.2020,1,0,0,0,2019-12-17 00:00:00,2019-12-19 00:00:00,2020-12-18 00:00:00,4834.31,,4a0f0310a81ce722422b5d707e5da59c8494fe9aa29332ddc8d22190fa594d75,2014.0,,A2A713FFF6EAAAD9484940250C2BC5330E00EB340C03088546B1B6EE50DC5B65,F7CAE5EFE9A2DC769D41E93A8D498C8B65D456BFD8184CAD82B5C2AAC8245277,54000001.0,1,0.5,102.0,0,,,1,1,2019-12-19 00:00:00,2020-12-18 00:00:00,,,,,4a0f0310a81ce722422b5d707e5da59c8494fe9aa29332ddc8d22190fa594d75,249334.72,1.0,54.0,37.0
2455,51286,4852,15.11.2018,06.12.2018,5777,967.57,20.11.2019,1,0,0,0,2018-09-18 00:00:00,2018-09-18 00:00:00,2019-09-17 00:00:00,8301.89,,adbeea95c8ded4f36c1a63b7ad279ceb688b5b90f8e23e5ba115e23fcfb8d792,2007.0,2018-10-31 00:00:00,9379C413AC42866E3C050399154FAF6E9BA85A9BDD3393F747C3599C179DFF62,9379C413AC42866E3C050399154FAF6E9BA85A9BDD3393F747C3599C179DFF62,33000001.0,0,1.0,130.0,-1,,,1,1,2018-09-18 00:00:00,2018-12-17 00:00:00,,,,,adbeea95c8ded4f36c1a63b7ad279ceb688b5b90f8e23e5ba115e23fcfb8d792,1102284.02,,,
2456,109629,4423,15.11.2018,20.11.2018,5277,5604.68,11.12.2018,1,0,0,1,2018-02-05 00:00:00,2018-02-16 00:00:00,2019-02-15 00:00:00,7338.28,,de9fd23e6d7c6cbfe5096ca52ede6e4a57c0239202367591cca5ef4b5a8b1f71,2007.0,,6B94A7C73F4AC643A1F29C1C059D201608359E529EB50970388E5EC732EB53BC,6B94A7C73F4AC643A1F29C1C059D201608359E529EB50970388E5EC732EB53BC,63016000.0,0,1.0,98.0,-1,,,1,1,2018-02-16 00:00:00,2019-02-15 00:00:00,,,,,de9fd23e6d7c6cbfe5096ca52ede6e4a57c0239202367591cca5ef4b5a8b1f71,5604.68,,,
2457,20367,206,15.11.2018,27.11.2018,234,6476.46,28.01.2019,1,0,0,0,2018-10-12 00:00:00,2018-10-16 00:00:00,2019-10-15 00:00:00,2767.3,,0c1b8bae25229bede0da06ef9648295afb0dceb47275c95cc2f32d09e7b9e49a,2014.0,2020-10-12 00:00:00,6E20D465567A2F0BDD2934D36FD15AF3005CB403EF43846017219835666DF47C,6E20D465567A2F0BDD2934D36FD15AF3005CB403EF43846017219835666DF47C,67015001.0,1,0.8,106.0,0,,,1,1,2018-10-16 00:00:00,2019-10-15 00:00:00,,,,,0c1b8bae25229bede0da06ef9648295afb0dceb47275c95cc2f32d09e7b9e49a,6476.46,1.0,36.0,16.0
2458,71626,5067,15.11.2018,21.11.2018,6062,6706.2,22.01.2019,1,0,0,0,2018-03-27 00:00:00,2018-03-28 00:00:00,2019-03-27 00:00:00,9858.49,,39e70755419cf1efab40c798c6600c81c7f53d61e669098e44482de1573bb59b,2017.0,,A819EE12C11742DCC4CC55E449B5FEF954C48394D9D3E8CE84AC68F1BFD736B8,A819EE12C11742DCC4CC55E449B5FEF954C48394D9D3E8CE84AC68F1BFD736B8,2000001.0,1,0.95,146.0,0,,,1,1,2018-03-28 00:00:00,2019-03-27 00:00:00,,,,,39e70755419cf1efab40c798c6600c81c7f53d61e669098e44482de1573bb59b,58975.32,3.0,30.0,12.0
2459,95167,230,15.11.2018,20.11.2018,270,7075.45,19.12.2019,1,0,0,0,2018-06-18 00:00:00,2018-06-18 00:00:00,2019-06-17 00:00:00,4076.82,,26a68cb2fa69c9b21978a44a84e6d80cf648959e30d5e5d31f89dabb434ee1e0,1998.0,,2FB8CA614FCF29FE0C9B1B0975C12DA7EB3CAC55150DC0CCBFDD2B5E156F1F28,2FB8CA614FCF29FE0C9B1B0975C12DA7EB3CAC55150DC0CCBFDD2B5E156F1F28,23029000.0,1,0.9,90.0,0,,,1,1,2018-06-18 00:00:00,2019-06-17 00:00:00,,,,,26a68cb2fa69c9b21978a44a84e6d80cf648959e30d5e5d31f89dabb434ee1e0,1840106.23,1.0,41.0,22.0
2460,99836,3494,15.11.2018,29.11.2018,4189,21048.41,22.02.2019,1,0,0,0,2018-03-14 00:00:00,2018-03-14 00:00:00,2019-03-13 00:00:00,3632.08,,9cb0abf38c127ce769c0cdc0f1f6a43a9ed7c0fbc4554fa2fb8f785897f49a01,2004.0,2018-03-14 00:00:00,AA36E9E740102C86534E4972BA5A34D490BE70C032ABC40D082483AEAD1F9455,AA36E9E740102C86534E4972BA5A34D490BE70C032ABC40D082483AEAD1F9455,46024000.0,1,1.0,68.0,0,,,1,1,2018-03-14 00:00:00,2018-09-13 00:00:00,,,,,9cb0abf38c127ce769c0cdc0f1f6a43a9ed7c0fbc4554fa2fb8f785897f49a01,21048.41,1.0,19.0,0.0
2461,63513,61,15.11.2018,22.11.2018,67,27669.84,06.12.2018,1,0,0,1,2018-11-14 00:00:00,2018-11-14 00:00:00,2019-11-13 00:00:00,2075.47,,,2002.0,2019-07-27 00:00:00,A620F6C4C21828462417262FE483131CA3D5D94B55369C14BA4127A33179A56B,A620F6C4C21828462417262FE483131CA3D5D94B55369C14BA4127A33179A56B,14011001.0,1,1.0,109.0,0,,,1,1,2018-11-14 00:00:00,2019-05-13 00:00:00,,,,,,27669.84,2.0,24.0,3.0
2462,93391,1051,15.11.2018,28.11.2018,1268,34788.2,26.06.2019,1,0,0,0,2018-03-30 00:00:00,2018-04-18 00:00:00,2019-04-17 00:00:00,6160.53,,6a962ff940103382b042727c71457c13404f449d2e83acaaa3c2880c6e2cbd3d,2008.0,2019-03-27 00:00:00,F197802190E6FE3EFAF8CDBEE90FD4DFEDD58D5D62312E5099136F82CA89840A,F197802190E6FE3EFAF8CDBEE90FD4DFEDD58D5D62312E5099136F82CA89840A,23030001.0,1,0.85,170.0,0,,,1,1,2018-04-18 00:00:00,2019-04-17 00:00:00,,,,,6a962ff940103382b042727c71457c13404f449d2e83acaaa3c2880c6e2cbd3d,34788.2,1.0,62.0,43.0
2463,7222,1055,15.11.2018,26.04.2019,1272,54104.88,16.05.2019,1,0,0,0,2018-06-09 00:00:00,2018-06-09 00:00:00,2019-06-08 00:00:00,3623.84,,b2e5fa699add00df4849a969e2b456f1b482f2fecfe9056f6ea91a3dff0e6227,2003.0,2019-06-09 00:00:00,ABA6D2EF9AD7B7E13F50DCCD0D8E7DBD651468B4B8D224F624FD6DCA226241D3,ABA6D2EF9AD7B7E13F50DCCD0D8E7DBD651468B4B8D224F624FD6DCA226241D3,13000000.0,1,1.0,76.0,0,,,1,1,2018-06-09 00:00:00,2019-06-08 00:00:00,,,,,b2e5fa699add00df4849a969e2b456f1b482f2fecfe9056f6ea91a3dff0e6227,54104.88,3.0,26.0,5.0
2464,19099,804,15.11.2018,04.12.2018,979,60288.97,25.12.2018,1,0,0,0,2018-09-11 00:00:00,2018-09-14 00:00:00,2019-09-13 00:00:00,4818.06,,9c7dcce4431451863458d2f9d6885e72d48884aba2da05a7fcbfccfa02e41aae,2008.0,2019-09-12 00:00:00,749CE22C0581D7E62609F02CF2B893ADDDDFC1C3282F29C6599840F442A8FB68,749CE22C0581D7E62609F02CF2B893ADDDDFC1C3282F29C6599840F442A8FB68,63000007.0,1,0.65,102.0,0,,,1,1,2018-09-14 00:00:00,2019-09-13 00:00:00,,,,,9c7dcce4431451863458d2f9d6885e72d48884aba2da05a7fcbfccfa02e41aae,60288.97,1.0,50.0,21.0
2465,71626,5068,15.11.2018,10.12.2018,6063,52269.12,25.01.2019,1,0,0,0,2018-03-27 00:00:00,2018-03-28 00:00:00,2019-03-27 00:00:00,9858.49,,39e70755419cf1efab40c798c6600c81c7f53d61e669098e44482de1573bb59b,2017.0,,A819EE12C11742DCC4CC55E449B5FEF954C48394D9D3E8CE84AC68F1BFD736B8,A819EE12C11742DCC4CC55E449B5FEF954C48394D9D3E8CE84AC68F1BFD736B8,2000001.0,1,0.95,146.0,0,,,1,1,2018-03-28 00:00:00,2019-03-27 00:00:00,,,,,39e70755419cf1efab40c798c6600c81c7f53d61e669098e44482de1573bb59b,58975.32,3.0,30.0,12.0
2466,8529,2503,15.11.2018,20.11.2018,3007,62815.84,30.11.2018,1,0,0,0,2018-11-12 00:00:00,2018-11-13 00:00:00,2019-11-12 00:00:00,3850.33,,4a9920021b5ffdd883bc5dac2dc773e0c9202126156921cc23675d376e69a63a,2012.0,,0E74170EAEC70780606D44D6AC6B9530CB1C87467DD77240B0AC7AAB90EB7907,0E74170EAEC70780606D44D6AC6B9530CB1C87467DD77240B0AC7AAB90EB7907,2024000.0,1,0.85,95.0,0,,,1,1,2018-11-13 00:00:00,2019-11-12 00:00:00,,,,,4a9920021b5ffdd883bc5dac2dc773e0c9202126156921cc23675d376e69a63a,62815.84,1.0,28.0,10.0
2467,102212,3089,15.11.2018,03.12.2018,3725,78450.02,11.12.2018,1,0,0,0,2018-07-26 00:00:00,2018-08-28 00:00:00,2019-08-27 00:00:00,3557.95,,92061ca4cd63b55609da6e6c3303d8f2e34e8673733810473eb4de74dae426f3,2012.0,,E5C719BFFC90D540B8AA052D00333DC64A17C4837D9E85022AEFD38C575CA791,E5C719BFFC90D540B8AA052D00333DC64A17C4837D9E85022AEFD38C575CA791,30002001.0,1,0.9,120.0,0,,,1,1,2018-08-28 00:00:00,2019-08-27 00:00:00,,,,,92061ca4cd63b55609da6e6c3303d8f2e34e8673733810473eb4de74dae426f3,78450.02,2.0,28.0,7.0
2468,80302,2881,15.11.2019,15.11.2019,3479,12782.04,02.12.2019,1,0,0,1,2019-07-27 00:00:00,2019-07-28 00:00:00,2020-07-27 00:00:00,4696.7,,d3d25de067838f77efeb780b1b56ede313c7a77e68af4be1f46c5383d33d672c,2011.0,2020-07-27 00:00:00,3A05D486201F30034E2715FA053018530E46578C72FABE45DB4DB7F5A7359527,3A05D486201F30034E2715FA053018530E46578C72FABE45DB4DB7F5A7359527,23039000.0,1,0.9,106.0,1,,,1,1,2019-07-28 00:00:00,2020-07-27 00:00:00,,,,,d3d25de067838f77efeb780b1b56ede313c7a77e68af4be1f46c5383d33d672c,12782.04,3.0,34.0,5.0
2469,115106,1372,15.11.2019,26.11.2019,1665,15722.28,24.12.2019,1,0,0,1,2018-11-22 00:00:00,2018-11-28 00:00:00,2019-11-27 00:00:00,3459.12,,822c25687139a9cd4ce7e1b2c53d1cb54aa13f1500817157d27235346b65d8b5,2014.0,2020-10-01 00:00:00,845812E5FB58DC4D9B84317E2B858F4561389F94BC31A0B3BF665BAA930B2A54,845812E5FB58DC4D9B84317E2B858F4561389F94BC31A0B3BF665BAA930B2A54,60000001.0,1,0.5,146.0,0,,,1,1,2018-11-28 00:00:00,2019-11-27 00:00:00,,,,,822c25687139a9cd4ce7e1b2c53d1cb54aa13f1500817157d27235346b65d8b5,15722.28,2.0,39.0,11.0
2470,83325,42,15.11.2019,18.11.2019,46,14968.57,03.12.2019,1,0,0,1,2019-10-11 00:00:00,2019-10-19 00:00:00,2020-10-18 00:00:00,8206.25,,a0b0e6cb802afdf39cd489fb8368b613380f8209fbe06344747abe6d7116e069,2014.0,2019-07-31 00:00:00,138CD98EF2D23910FE94AA56EF5D2BD7CF78BB0F578CDC308DBC8541FB7035FA,138CD98EF2D23910FE94AA56EF5D2BD7CF78BB0F578CDC308DBC8541FB7035FA,31000001.0,1,0.95,197.0,0,,,1,1,2019-10-19 00:00:00,2020-10-18 00:00:00,,,,,a0b0e6cb802afdf39cd489fb8368b613380f8209fbe06344747abe6d7116e069,30563.58,2.0,37.0,16.0
2471,32858,1125,15.11.2019,29.11.2019,1361,22108.88,20.12.2019,1,0,0,1,2019-07-19 00:00:00,2019-07-19 00:00:00,2020-07-18 00:00:00,9013.48,,92d81348e581d971d5c0576e52edaace6350098193ab082b2c97c4dda944a7e0,2012.0,2019-07-19 00:00:00,A5FBC0606B598C3D8FABC6B74B565B2B20BFB51C13A811B5013BE1F60D3664D0,A5FBC0606B598C3D8FABC6B74B565B2B20BFB51C13A811B5013BE1F60D3664D0,77000000.0,1,0.95,120.0,0,,,1,1,2019-07-19 00:00:00,2020-07-18 00:00:00,,,,,92d81348e581d971d5c0576e52edaace6350098193ab082b2c97c4dda944a7e0,22108.88,2.0,31.0,11.0
2472,86186,4692,15.11.2019,18.11.2019,5591,23958.75,13.03.2020,1,0,0,1,2019-08-23 00:00:00,2019-09-01 00:00:00,2020-08-31 00:00:00,4251.03,,c9b866d63eee6c08ed6eeee475af45b464fb2363f6c24eecb2ee4ed25d42814e,2012.0,2020-08-28 00:00:00,3ECDA58783F21EC4324458EF1677CFB2E9F0B8DE3DF82ED34F5F3ED8BE07CA67,3ECDA58783F21EC4324458EF1677CFB2E9F0B8DE3DF82ED34F5F3ED8BE07CA67,54000001.0,1,0.5,75.0,0,,,1,1,2019-09-01 00:00:00,2020-08-31 00:00:00,,,,,c9b866d63eee6c08ed6eeee475af45b464fb2363f6c24eecb2ee4ed25d42814e,23958.75,1.0,57.0,10.0
2473,14081,3667,15.11.2019,25.12.2019,4406,30322.03,14.01.2020,1,0,0,0,2019-06-03 00:00:00,2019-06-05 00:00:00,2020-06-04 00:00:00,2527.63,,efc60984d00cbb98279bbe791d5ff56821e572c1eae7fcc508441bc14db8147f,2013.0,,A8C59F881CB13BD15121817747933D7BBE2BA0DC1E363939693A2C624A9E6586,A8C59F881CB13BD15121817747933D7BBE2BA0DC1E363939693A2C624A9E6586,59000011.0,1,0.5,84.0,0,,,1,1,2019-06-05 00:00:00,2020-06-04 00:00:00,,,,,efc60984d00cbb98279bbe791d5ff56821e572c1eae7fcc508441bc14db8147f,110947.38,1.0,62.0,33.0
2474,89620,215,15.11.2019,19.11.2019,246,29413.46,09.12.2019,1,0,0,0,2019-07-12 00:00:00,2019-07-19 00:00:00,2020-07-18 00:00:00,8299.91,,41fff07d77cf016e78cb5192d952546ead2729a2fe03979c2916567092782b98,2011.0,2018-07-17 00:00:00,0B0DEF9824B1D743808C51A10962A98FD5486431F2345B924A11921000567FAC,0B0DEF9824B1D743808C51A10962A98FD5486431F2345B924A11921000567FAC,50000054.0,1,0.95,102.0,0,,,1,1,2019-07-19 00:00:00,2020-07-18 00:00:00,,,,,41fff07d77cf016e78cb5192d952546ead2729a2fe03979c2916567092782b98,126385.8,3.0,25.0,5.0
2475,50427,1649,15.11.2019,27.11.2019,1989,34567.13,10.12.2019,1,0,0,1,2019-11-11 00:00:00,2019-11-14 00:00:00,2020-11-13 00:00:00,5114.08,,9f477a44c7fdf8bce1bdfb22d1b726a70d8ae6c7f6509dd46bb329ad4721ce13,2013.0,2020-11-14 00:00:00,5F710FF2E26D579D0AD038949E13BDDBC1CFC89735B80C9AC28248466588F5D2,5F710FF2E26D579D0AD038949E13BDDBC1CFC89735B80C9AC28248466588F5D2,63000001.0,1,0.55,149.6,0,,,1,1,2019-11-14 00:00:00,2020-11-13 00:00:00,,,,,9f477a44c7fdf8bce1bdfb22d1b726a70d8ae6c7f6509dd46bb329ad4721ce13,34567.13,2.0,55.0,19.0
2476,34379,3134,15.11.2019,18.11.2019,3778,35795.33,13.12.2019,1,0,0,1,2018-12-21 00:00:00,2018-12-22 00:00:00,2019-12-21 00:00:00,3170.86,,c3b61fce6ce71aff5b11c5eae8356f8a878893d41cea2beeb3ff34630ee754b2,2014.0,2019-12-01 00:00:00,CC44F9F3EFB63FC399F17B1EBA49255B572F1A207943328E7D1D62F60376926F,DCDAE06A1B6A2CCE9E14FCDC59504A45EE9F93B2BE88DF09DB92838F6F2CA788,5000001.0,1,1.0,98.0,-1,,,1,1,2018-12-22 00:00:00,2019-12-21 00:00:00,,,,,c3b61fce6ce71aff5b11c5eae8356f8a878893d41cea2beeb3ff34630ee754b2,35795.33,1.0,42.0,5.0
2477,14134,4096,15.11.2019,15.11.2019,4904,66867.34,10.12.2019,1,0,0,1,2019-09-01 00:00:00,2019-09-05 00:00:00,2020-09-04 00:00:00,2297.84,,cee80cbaff6935bcedbb29469cc0745d62d4d7f6016f3fd1c61334f68a5618c6,2009.0,2020-08-29 00:00:00,90B70C9CA4199E577CC9CA6D037D12585D87092D801E60BBAAEFA29ACDD6A9A1,90B70C9CA4199E577CC9CA6D037D12585D87092D801E60BBAAEFA29ACDD6A9A1,26000007.0,1,0.5,102.0,0,,,1,1,2019-09-05 00:00:00,2020-09-04 00:00:00,,,,,cee80cbaff6935bcedbb29469cc0745d62d4d7f6016f3fd1c61334f68a5618c6,66867.34,1.0,60.0,8.0
2478,5208,3941,15.11.2019,27.02.2020,4725,75270.57,14.03.2020,1,0,0,1,2019-08-05 00:00:00,2019-08-05 00:00:00,2020-08-04 00:00:00,2698.08,,50dc8d640ca14ac76ecf075fa5764ae1e00f2cd799318ebbceeb7aafe7dbb6d0,2011.0,2020-07-20 00:00:00,245F6174D1BD8D2132C231927C538E2CA9A2829DC2E3DE9DF0777BC13D331D4B,245F6174D1BD8D2132C231927C538E2CA9A2829DC2E3DE9DF0777BC13D331D4B,59019001.0,1,0.5,147.0,0,,,1,1,2019-08-05 00:00:00,2020-08-04 00:00:00,,,,,50dc8d640ca14ac76ecf075fa5764ae1e00f2cd799318ebbceeb7aafe7dbb6d0,75270.57,1.0,44.0,18.0
2479,65140,2122,15.12.2018,15.12.2018,2529,10040.79,14.02.2019,1,0,0,1,2018-04-25 00:00:00,2018-04-29 00:00:00,2019-04-28 00:00:00,6053.46,,8b5911213ef1a1582040e91a66414c8881ae85689a72fc17413cbb2c1987db1f,2015.0,2020-04-24 00:00:00,3BD9D70E593E29A6AABE7D84A2E20BD8CF85B403B33BC9CE4762F21664D1060B,3BD9D70E593E29A6AABE7D84A2E20BD8CF85B403B33BC9CE4762F21664D1060B,58000001.0,1,0.75,135.0,0,,,1,1,2018-04-29 00:00:00,2019-04-28 00:00:00,,,,,8b5911213ef1a1582040e91a66414c8881ae85689a72fc17413cbb2c1987db1f,10040.79,1.0,62.0,7.0
2480,9099,518,15.12.2018,01.02.2019,633,18899.6,28.02.2019,1,0,0,0,2018-09-25 00:00:00,2018-09-29 00:00:00,2019-09-28 00:00:00,1235.4,,88a4914a25b8da7ee4f8e84824fa428c8bb8365fe80c3242ceccae1d55751fc5,2009.0,2018-09-26 00:00:00,30BA37055625816D4712E36392A3DD99C8DD24298E87220E67B11B0C3821265D,30BA37055625816D4712E36392A3DD99C8DD24298E87220E67B11B0C3821265D,5019000.0,1,0.5,70.0,-1,,,1,1,2018-09-29 00:00:00,2019-09-28 00:00:00,,,,,88a4914a25b8da7ee4f8e84824fa428c8bb8365fe80c3242ceccae1d55751fc5,18899.6,1.0,50.0,9.0
2481,65352,437,15.12.2018,26.12.2018,537,24277.65,19.03.2019,1,0,0,1,2018-12-03 00:00:00,2018-12-03 00:00:00,2019-12-02 00:00:00,2421.38,,d1ba2c00e87bbf06edd235e3cbb6e7f1fb765d2f339770fa28f0986211089b8f,2018.0,,83C8AA0889935057DA4E324B895D8E86593CA9AF7A94B6CDD040C0C169B23E23,83C8AA0889935057DA4E324B895D8E86593CA9AF7A94B6CDD040C0C169B23E23,75000001.0,1,0.6,150.0,0,,,1,1,2018-12-03 00:00:00,2019-12-02 00:00:00,,,,,d1ba2c00e87bbf06edd235e3cbb6e7f1fb765d2f339770fa28f0986211089b8f,24277.65,1.0,66.0,18.0
2482,37074,2713,15.12.2018,24.12.2018,3260,28554.58,21.01.2019,1,0,0,0,2018-04-05 00:00:00,2018-04-07 00:00:00,2019-04-06 00:00:00,4447.44,,a955a20fbde8bae10ddaec5cfe067fd685c39a0c5e9b54752600a0ed98e5cada,2013.0,2020-04-05 00:00:00,88AD2BC2C1216C92EC2EF2A861A81A5A86A0BA36F2B48ADE76A89E4BE2E1C680,88AD2BC2C1216C92EC2EF2A861A81A5A86A0BA36F2B48ADE76A89E4BE2E1C680,37004000.0,1,1.0,110.0,0,,,1,1,2018-04-07 00:00:00,2019-04-06 00:00:00,,,,,a955a20fbde8bae10ddaec5cfe067fd685c39a0c5e9b54752600a0ed98e5cada,28554.58,1.0,47.0,28.0
2483,90647,971,15.12.2018,25.12.2018,1169,27669.81,29.01.2019,1,0,0,0,2018-12-08 00:00:00,2018-12-08 00:00:00,2019-12-07 00:00:00,2882.6,,ed891b5903c7469cc6425c02f4bb215b76c8f3b9d34ddc80b62b9b7744e4e77f,2002.0,2019-12-31 00:00:00,3CF4312FFB1112A0D22609B603073061D1D2D11A222EDAC17AEADA24E7AEA9B0,116F3E2E62CF78540578F4D6F32F037DEDB11086B9CEDF0B44DD3FCAFDFC4564,5000004.0,1,1.0,57.0,0,,,1,1,2018-12-08 00:00:00,2019-12-07 00:00:00,,,,,ed891b5903c7469cc6425c02f4bb215b76c8f3b9d34ddc80b62b9b7744e4e77f,116441.38,1.0,23.0,5.0
2484,39121,390,15.12.2018,20.12.2018,484,34916.5,30.09.2020,1,0,0,0,2018-04-17 00:00:00,2018-04-18 00:00:00,2019-04-17 00:00:00,8894.88,,bdbfa8b6173c381ba34d5ad518093929c467225b8c3890fb19af8e8682e261b6,2009.0,2018-04-17 00:00:00,053A02E7E814E7C4BA5CFDF40A2B31F837783FC4847D0587AB4EA3A7FD4A2E1C,053A02E7E814E7C4BA5CFDF40A2B31F837783FC4847D0587AB4EA3A7FD4A2E1C,77000000.0,1,0.9,110.0,0,,,1,1,2018-04-18 00:00:00,2019-04-17 00:00:00,,,,,bdbfa8b6173c381ba34d5ad518093929c467225b8c3890fb19af8e8682e261b6,223631.34,3.0,22.0,3.0
2485,54746,2895,15.12.2018,19.12.2018,3495,36370.1,06.03.2019,1,0,0,0,2018-07-23 00:00:00,2018-08-03 00:00:00,2019-08-02 00:00:00,3212.04,,b5cd42e0faaa5c8b744427f30d174c12ca627ef4423ebad3ad4ee7e981d4181f,1997.0,2018-07-29 00:00:00,492665882227BB52A1C0E66889332D02EF25C37A849F7E918FAE4B916A30CA35,492665882227BB52A1C0E66889332D02EF25C37A849F7E918FAE4B916A30CA35,47007000.0,1,0.5,102.0,0,,,1,1,2018-08-03 00:00:00,2019-08-02 00:00:00,,,,,b5cd42e0faaa5c8b744427f30d174c12ca627ef4423ebad3ad4ee7e981d4181f,52520.61,1.0,42.0,15.0
2486,32686,2155,15.12.2018,20.12.2018,2568,52059.33,26.02.2019,1,0,0,0,2018-12-08 00:00:00,2018-12-08 00:00:00,2019-12-07 00:00:00,5422.17,,78cd3cbe42cb976237e3e5b3df8905e47d04549e73dcd39bf997381f9ad13dab,2011.0,2019-12-03 00:00:00,22D80933FF6919102D5558384FB281469EB830EAB17E0DD4B2F67FF6543C5FAC,22D80933FF6919102D5558384FB281469EB830EAB17E0DD4B2F67FF6543C5FAC,12008000.0,1,0.95,75.0,0,,,1,1,2018-12-08 00:00:00,2019-12-07 00:00:00,,,,,78cd3cbe42cb976237e3e5b3df8905e47d04549e73dcd39bf997381f9ad13dab,52059.33,2.0,19.0,1.0
2487,109621,2694,15.12.2018,16.01.2019,3231,66702.26,06.02.2019,1,0,0,1,2018-01-17 00:00:00,2018-01-18 00:00:00,2019-01-17 00:00:00,2740.53,,5ff3a865d7949848daaee5a6e75777c82e360ccdef818f1ad9cf736bcf2e5f5c,2008.0,,191797B6B3E200BB189138F57900ECC0B6EE5976F42DADCA75B1B3BE8F05DECA,191797B6B3E200BB189138F57900ECC0B6EE5976F42DADCA75B1B3BE8F05DECA,36015001.0,1,0.55,80.0,-1,,,1,1,2018-01-18 00:00:00,2019-01-17 00:00:00,,,,,5ff3a865d7949848daaee5a6e75777c82e360ccdef818f1ad9cf736bcf2e5f5c,66702.26,2.0,43.0,12.0
