,USE_PURPOSE_FLG_2,USE_PURPOSE_FLG_3,USE_PURPOSE_FLG_5,USE_PURPOSE_FLG_6,REG_COUNTRY_FLG_1,REG_COUNTRY_FLG_2,FO_num_2.0,FO_num_3.0,FO_num_4.0,FO_num_5.0,FO_num_6.0,FO_num_7.0,FO_num_8.0,FO_num_nan,DAMAGE_TYPE_2,DAMAGE_TYPE_3,DTP_DT,EURO_PROTOCOL,PREMIUM,MULTIDRIVE_FLG,BONUS_MALUS,CAR_ENG_PWR,TRAILER_FLG,PAY_AMT_sum,DRIVER_COUNT,MIN_DRIVER_AGE,MIN_DRIVER_EXP,polis_length,days_to_dtp,carr_issue_diff,start1_diff,end1_diff,car_diag_diff
2468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-15,1,6053.46,1,0.75,135.0,0,10040.79,1.0,62.0,7.0,364.0,230.0,3.0,0.0,364.0,726.0
2469,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018-12-15,0,1235.4,1,0.5,70.0,-1,18899.6,1.0,50.0,9.0,364.0,77.0,9.0,0.0,364.0,-3.0
2470,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-12-15,1,2421.38,1,0.6,150.0,0,24277.65,1.0,66.0,18.0,364.0,12.0,0.0,0.0,364.0,-1.0
2471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-15,0,4447.44,1,1.0,110.0,0,28554.58,1.0,47.0,28.0,364.0,252.0,5.0,0.0,364.0,729.0
2472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018-12-15,0,2882.6,1,1.0,57.0,0,116441.38,1.0,23.0,5.0,364.0,7.0,16.0,0.0,364.0,388.0
2473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-15,0,8894.88,1,0.9,110.0,0,223631.34,3.0,22.0,3.0,364.0,241.0,9.0,0.0,364.0,-1.0
2474,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-15,0,3212.04,1,0.5,102.0,0,52520.61,1.0,42.0,15.0,364.0,134.0,21.0,0.0,364.0,-5.0
2475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-15,0,5422.17,1,0.95,75.0,0,52059.33,2.0,19.0,1.0,364.0,7.0,7.0,0.0,364.0,360.0
2476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-15,1,2740.53,1,0.55,80.0,-1,66702.26,2.0,43.0,12.0,364.0,331.0,10.0,0.0,364.0,-1.0
2477,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-15,1,2989.67,1,0.55,109.0,-1,71787.02,1.0,38.0,20.0,364.0,231.0,6.0,0.0,364.0,286.0
2478,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-15,1,4818.06,1,0.75,105.0,-1,107068.85,4.0,35.0,8.0,364.0,66.0,18.0,0.0,364.0,-2.0
2479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-15,0,5645.41,1,0.85,245.0,0,36266.57,1.0,34.0,10.0,365.0,229.0,3.0,0.0,365.0,-1.0
2480,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019-12-15,1,4696.88,1,0.9,97.0,0,44264.49,2.0,50.0,24.0,365.0,12.0,16.0,0.0,365.0,-4.0
2481,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-15,0,2609.16,1,0.75,80.1,-1,56550.19,1.0,36.0,17.0,365.0,143.0,7.0,0.0,365.0,-17.0
2482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-15,1,7002.03,0,1.0,82.9,-1,78931.04,2.0,35.0,10.0,365.0,78.0,1.0,0.0,365.0,-445.0
2483,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,0,3891.51,1,0.75,125.0,0,67681.15,1.0,43.0,25.0,364.0,35.0,0.0,0.0,364.0,-1.0
2484,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,1,3395.99,1,0.9,88.0,0,6315.35,2.0,45.0,2.0,364.0,106.0,6.0,0.0,181.0,728.0
2485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,0,6160.53,1,0.85,174.0,0,8240.61,2.0,46.0,16.0,364.0,339.0,6.0,0.0,364.0,730.0
2486,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,0,2940.25,1,0.85,101.0,0,13588.45,2.0,46.0,19.0,364.0,275.0,6.0,0.0,364.0,-3.0
2487,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,1,3850.33,1,0.5,82.0,0,22534.28,1.0,63.0,39.0,364.0,363.0,1.0,0.0,364.0,-1.0
2488,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,0,6522.91,1,0.55,245.0,0,89610.75,1.0,46.0,23.0,364.0,355.0,3.0,0.0,364.0,-1.0
2489,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,1,3465.3,1,0.85,71.3,0,18561.36,1.0,52.0,4.0,364.0,142.0,23.0,0.0,364.0,365.0
2490,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,0,6588.8,1,0.5,220.0,0,19453.13,2.0,39.0,12.0,364.0,310.0,0.0,0.0,364.0,-1.0
2491,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,1,4712.95,1,0.95,87.0,0,22069.19,2.0,27.0,6.0,364.0,101.0,3.0,0.0,364.0,360.0
2492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,0,3261.46,1,0.9,74.0,-1,37223.53,3.0,25.0,6.0,364.0,289.0,9.0,0.0,364.0,-1.0
2493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,0,4529.8,1,1.0,80.9,0,44459.72,1.0,32.0,7.0,364.0,189.0,11.0,0.0,364.0,0.0
2494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,1,2816.71,1,0.95,120.0,-1,48404.73,2.0,44.0,4.0,364.0,325.0,11.0,0.0,364.0,353.0
2495,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,0,3459.12,1,1.0,105.0,0,50197.54,2.0,36.0,11.0,364.0,333.0,12.0,0.0,364.0,354.0
2496,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,0,6522.91,1,0.55,245.0,0,89610.75,1.0,46.0,23.0,364.0,355.0,3.0,0.0,364.0,-1.0
2497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16,0,3286.16,1,0.95,102.0,1,400000.0,2.0,31.0,8.0,364.0,28.0,12.0,0.0,364.0,0.0
2498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-16,0,4981.13,1,0.5,123.0,0,15284.94,1.0,43.0,22.0,365.0,159.0,4.0,0.0,365.0,359.0
2499,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-16,1,3682.54,1,0.55,79.0,0,18416.04,1.0,68.0,21.0,365.0,235.0,5.0,0.0,365.0,-1.0
2500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-16,0,4102.18,1,0.95,120.0,0,23168.92,3.0,27.0,5.0,365.0,106.0,8.0,0.0,365.0,-1.0
2501,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-16,0,7076.16,1,0.75,123.0,0,45057.9,1.0,58.0,6.0,365.0,149.0,4.0,0.0,365.0,-1.0
2502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-16,0,10792.45,1,0.9,150.0,0,52516.22,2.0,28.0,8.0,365.0,91.0,1.0,0.0,365.0,-1.0
2503,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,1,11266.85,1,0.9,208.0,0,8414.9,3.0,32.0,7.0,364.0,214.0,13.0,0.0,364.0,0.0
2504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,1,4150.94,1,0.8,135.0,0,7428.07,4.0,30.0,10.0,364.0,323.0,6.0,0.0,364.0,356.0
2505,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,1,4620.4,1,0.6,80.0,0,16842.63,1.0,67.0,20.0,364.0,266.0,4.0,0.0,364.0,-1.0
2506,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,0,14943.4,0,0.8,140.0,0,18471.28,2.0,35.0,10.0,364.0,229.0,4.0,0.0,364.0,-385.0
2507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,0,8236.0,1,1.0,51.0,-1,16739.5,2.0,35.0,10.0,364.0,127.0,8.0,0.0,364.0,201.0
2508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,1,6604.45,0,0.9,78.0,0,107705.55,2.0,35.0,10.0,364.0,359.0,16.0,0.0,364.0,362.0
2509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,0,4348.61,1,1.0,80.4,0,30816.36,2.0,49.0,13.0,364.0,16.0,13.0,0.0,364.0,359.0
2510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,1,3286.16,1,0.95,117.0,-1,137635.58,1.0,24.0,5.0,364.0,238.0,7.0,0.0,364.0,215.0
2511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019-02-16,1,5888.74,1,1.0,85.0,0,41801.67,1.0,45.0,4.0,364.0,227.0,26.0,0.0,364.0,366.0
2512,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,1,8244.24,1,1.4,75.0,0,45420.02,2.0,26.0,8.0,364.0,164.0,15.0,0.0,364.0,359.0
2513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,0,1801.8,1,0.6,90.0,0,136417.82,1.0,49.0,18.0,364.0,93.0,14.0,0.0,364.0,-270.0
2514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,0,2826.6,1,0.65,77.0,0,67463.3,1.0,56.0,31.0,364.0,33.0,17.0,0.0,364.0,366.0
2515,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,0,1801.8,1,0.6,90.0,0,136417.82,1.0,49.0,18.0,364.0,93.0,14.0,0.0,364.0,-270.0
2516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,0,4612.16,1,0.8,150.0,0,85821.49,3.0,29.0,9.0,364.0,233.0,10.0,0.0,364.0,-1.0
2517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,0,6918.24,1,0.8,146.0,0,593398.27,3.0,32.0,8.0,364.0,54.0,11.0,0.0,364.0,353.0
2518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16,0,2775.2,1,0.65,105.0,0,224697.16,1.0,58.0,35.0,364.0,8.0,6.0,0.0,364.0,360.0
2519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-16,0,3321.12,1,0.5,87.0,-1,36785.49,1.0,55.0,20.0,365.0,71.0,2.0,0.0,365.0,135.0
2520,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-16,0,3696.32,1,0.5,84.0,0,12637.25,2.0,48.0,28.0,365.0,130.0,8.0,0.0,365.0,-1.0
2521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-16,1,4704.4,1,0.5,147.0,0,60140.62,1.0,49.0,30.0,365.0,164.0,8.0,0.0,365.0,-4.0
2522,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-16,0,3623.84,1,1.0,80.0,0,12320.31,2.0,35.0,10.0,364.0,2.0,9.0,0.0,364.0,-1.0
2523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-16,0,11530.4,1,1.0,123.0,0,87538.22,5.0,32.0,5.0,364.0,54.0,10.0,0.0,364.0,-1.0
2524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-16,1,5163.97,1,0.95,85.0,0,31914.46,2.0,30.0,11.0,364.0,16.0,7.0,0.0,364.0,48.0
2525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-16,0,4929.25,1,0.95,150.0,-1,43984.21,1.0,23.0,5.0,364.0,67.0,17.0,0.0,364.0,-1.0
2526,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-16,0,4892.18,1,0.6,87.0,0,58206.62,1.0,34.0,15.0,364.0,83.0,5.0,0.0,364.0,-1.0
2527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-03-16,0,4447.44,1,1.0,101.0,-1,8390.84,1.0,36.0,16.0,364.0,204.0,11.0,0.0,364.0,366.0
2528,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-16,1,4303.31,1,0.95,97.0,0,9393.3,1.0,30.0,12.0,364.0,161.0,9.0,0.0,364.0,362.0
2529,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-16,0,8450.14,1,0.95,105.0,0,9817.98,3.0,29.0,11.0,364.0,32.0,9.0,0.0,364.0,-375.0
2530,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-16,1,5096.44,1,0.85,122.0,-1,12894.12,1.0,27.0,8.0,364.0,31.0,12.0,0.0,364.0,-364.0
2531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-16,0,7140.61,1,0.85,100.7,0,39117.82,2.0,31.0,10.0,364.0,196.0,11.0,0.0,364.0,-1.0
2532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-16,0,4929.25,1,0.95,150.0,-1,43984.21,1.0,23.0,5.0,364.0,67.0,17.0,0.0,364.0,-1.0
2533,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-16,0,7494.76,1,0.65,150.0,0,132526.55,2.0,46.0,14.0,364.0,312.0,6.0,0.0,364.0,-1.0
2534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,1,7748.43,1,0.7,149.0,0,41175.55,2.0,31.0,11.0,365.0,104.0,7.0,0.0,365.0,-1.0
2535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,1,7453.25,1,0.7,164.0,0,15422.25,2.0,31.0,7.0,365.0,269.0,12.0,0.0,365.0,366.0
2536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,0,6325.25,1,0.5,181.0,0,17732.22,2.0,59.0,23.0,365.0,360.0,5.0,0.0,365.0,727.0
2537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-16,1,4483.12,1,0.75,117.0,0,52778.39,3.0,30.0,11.0,365.0,289.0,5.0,0.0,365.0,-4.0
2538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-16,0,12398.1,1,1.0,80.0,0,148097.41,2.0,24.0,3.0,364.0,84.0,12.0,0.0,364.0,-1.0
2539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-16,0,4612.16,1,1.0,141.0,0,35561.83,3.0,30.0,8.0,364.0,74.0,5.0,0.0,364.0,-7.0
2540,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-04-16,1,2940.25,1,0.85,125.0,-1,13255.56,1.0,36.0,7.0,364.0,47.0,29.0,0.0,364.0,364.0
2541,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-16,0,13342.32,0,1.0,105.0,0,43280.49,2.0,35.0,10.0,364.0,92.0,5.0,0.0,364.0,258.0
2542,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-16,1,9800.84,1,0.85,144.0,0,17453.52,2.0,48.0,21.0,364.0,32.0,2.0,0.0,364.0,-1.0
2543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-16,0,10599.73,0,1.0,89.0,0,64737.51,2.0,35.0,10.0,364.0,14.0,12.0,0.0,364.0,0.0
2544,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-16,0,12398.1,1,1.0,80.0,0,148097.41,2.0,24.0,3.0,364.0,84.0,12.0,0.0,364.0,-1.0
2545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-16,0,12398.1,1,1.0,80.0,0,148097.41,2.0,24.0,3.0,364.0,84.0,12.0,0.0,364.0,-1.0
2546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-04-16,1,2668.46,1,0.6,120.0,-1,9931.62,1.0,57.0,29.0,364.0,172.0,7.0,0.0,364.0,-1.0
2547,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-16,1,7115.9,1,0.75,106.0,0,17812.8,1.0,37.0,12.0,365.0,16.0,2.0,0.0,365.0,-1.0
2548,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-16,0,5995.81,1,1.0,149.5,0,138626.34,1.0,43.0,24.0,364.0,172.0,1.0,0.0,364.0,0.0
2549,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-16,0,4941.6,1,1.0,107.0,0,39404.79,2.0,35.0,12.0,364.0,185.0,3.0,0.0,364.0,-1.0
2550,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-16,0,5888.74,1,1.0,87.0,0,16347.75,1.0,33.0,5.0,364.0,267.0,0.0,0.0,364.0,-1.0
2551,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-04-16,0,7033.53,1,0.85,135.0,-1,23190.13,1.0,31.0,6.0,365.0,23.0,2.0,0.0,365.0,-1.0
2552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019-04-16,0,4529.8,1,1.0,77.0,-1,179805.48,1.0,45.0,27.0,364.0,361.0,15.0,0.0,364.0,363.0
2553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2020-04-16,1,4853.44,1,0.8,86.0,0,53543.76,1.0,64.0,29.0,365.0,119.0,11.0,0.0,365.0,-1.0
2554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-16,0,7247.68,1,1.0,98.0,0,18428.82,3.0,30.0,8.0,364.0,20.0,10.0,0.0,364.0,364.0
2555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-16,1,6918.24,1,1.0,138.0,0,19090.93,1.0,32.0,14.0,364.0,1.0,33.0,0.0,364.0,366.0
2556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-16,1,4200.36,1,0.5,101.0,0,39957.56,1.0,60.0,41.0,364.0,34.0,10.0,0.0,364.0,-9.0
2557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-16,0,5435.76,1,1.0,81.0,0,120349.84,2.0,33.0,9.0,364.0,14.0,12.0,0.0,364.0,-1.0
2558,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-16,0,4200.36,1,0.5,120.0,0,52913.53,1.0,47.0,18.0,364.0,75.0,6.0,0.0,364.0,730.0
2559,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-16,0,3623.84,1,0.5,77.0,0,339331.98,2.0,42.0,19.0,364.0,307.0,16.0,0.0,364.0,-1.0
2560,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019-05-16,0,5361.64,1,1.55,120.0,0,19539.59,4.0,22.0,4.0,364.0,203.0,7.0,0.0,364.0,366.0
2561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-16,1,5435.76,1,1.0,75.0,0,34137.33,2.0,27.0,6.0,364.0,180.0,6.0,0.0,364.0,349.0
2562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-05-16,0,6424.08,1,1.0,110.0,0,86581.93,1.0,37.0,5.0,364.0,356.0,13.0,0.0,364.0,-1.0
2563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-16,0,6671.16,1,0.9,68.0,-1,105521.05,1.0,72.0,37.0,364.0,242.0,17.0,0.0,364.0,352.0
2564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-16,0,10920.0,1,1.0,123.0,0,27888.91,2.0,35.0,10.0,364.0,152.0,1.0,0.0,364.0,-1.0
2565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-16,0,7115.9,1,0.8,119.0,0,36577.15,2.0,29.0,9.0,364.0,101.0,10.0,0.0,364.0,389.0
2566,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-16,0,10985.18,0,0.95,107.0,0,35671.78,2.0,35.0,10.0,364.0,55.0,2.0,0.0,364.0,140.0
2567,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-16,1,5544.48,1,0.9,75.0,0,29498.58,1.0,50.0,2.0,364.0,50.0,10.0,0.0,364.0,-1.0
2568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-16,1,6053.46,1,0.75,149.0,0,55693.59,1.0,56.0,36.0,364.0,28.0,5.0,0.0,364.0,-1.0
